,brand_name,price,pred,name,name_token,item_description
102333,Rae Dunn,36.0,36.0569639231,"rae dunn, bowls, reserved",rae dunn bowls reserved,wake up bowl yum bowl mine bowl good morning bowl
21345,Carter's,8.0,7.98615994668,girls carter's shirt,girls carter ' s shirt,brand new sticker tag attached size 12 brand carter's  no free shipping  no shipments on saturday
142151,PopSockets,7.0,6.98767403204,tana mongeau 3m popsocket phone grip,tana mongeau 3m popsocket phone grip,"latest design! tana mongeau 3m pop expandable grips click on my profile for more designs over 200 designs (haven't listed them all) limited quantity, get it while we have it generic pop includes tracking! free & fast shipping bundle now and save, tons of designs to choose from"
139542,Adidas,36.0,35.9429862972,adidas jacket medium bomber rain gray,adidas jacket medium bomber rain gray,adidas reversible grey bomber jacket / rain coat windbreaker navy men's size medium condition: 10/10- no flaws or imperfections store bought condition
50659,Pokemon,4.0,4.00771645035,pok mon tcg hoopa ex,pok mon tcg hoopa ex,pokemon single card in vlp/nm condition. feel free to bundle with other cards!
20506,Hello Kitty,10.0,10.0170153868,hello kitty toki doki shirt,hello kitty toki doki shirt,"size m, gently worn. smoke free, pet friendly home free ""mystery"" gift with every purchase"
138984,_missing_,10.0,10.0170172512,halloween 8 bit pixelated foam toy green,halloween 8 bit pixelated foam toy green,"you will get 1 pc halloween 8 bit pixelated foam toy gun green. size approximately 8.5"" long."
99307,PINK,12.0,11.9799091136,pink vs racerback tank top size small ec,pink vs racerback tank top size small ec,"this is a pink vs racerback tank top size small, in euc. black with silver skull on front, and lace on racerback. a little oversized. no free shipping. thanks for looking."
31604,_missing_,10.0,9.98290269706,kobe bryant 100 dollar bill,kobe bryant 100 dollar bill,gold leaf kobe bryant 100 bill
24332,_missing_,7.0,6.9875462811,matteify stoney matte liquid lipstick,matteify stoney matte liquid lipstick,stoney is a griege dark stone matte liquid lipstick. gorgeous and perfect for fall. on trend look. the new matteify formula is a highly pigmented liquid lipstick that dries in a smooth comfortable matte finish. long lasting emollient kiss proof and waterproof formula. it's not sticky or streaky. feels light on your lips. matteify is a great value! paraben free. contains vitamin e. features a soft vanilla scent. all products are authentic and brand new in box. for best results apply one layer to dry lips. one dip should do. remove with makeup remover or oil. occasional lip exfoliation is also recommended. listing is for 1 lipstick. price for bundle check my listings for other colors. 2 for [rm] then [rm] for each additional. see last pics for color reference. try our new brand we have hundreds of happy buyers. i have 22 other colors available check my listings    follow us if you like what you see. matte liquid lipstick  chill zone style poshspice style
126140,_missing_,14.0,14.023412626,waist trainer/3x large,waist trainer 3x large,"3rd picture is real picture of my waist trainer high quality waist trainer cincher corset helps with weight loss * reduces waist size * helps with posture you can use these underneath your clothing discreetly and they will help your figure shape wear the trainer for a few hours a day until your body gets used to them you can wear it for longer periods when your body feels comfortable make sure you have the correct size they have hooks&eyes front settings for you to adjust as your body shape changes i have small, medium, large, extra large, 2x large, 3x large"
53854,_missing_,8.0,7.98596068312,la girl banana yellow setting powder,la girl banana yellow setting powder,"la girl hd pro setting powder in banana yellow - brand new *comes without seal by manufacturer* *quality assured - we source direct*   for all skin types and tones   sets foundation and mattifies skin   corrects redness   neutralizes dark undertones   can be applied on bare skin or over foundation  please read below  you'll receive everything as described or as shown in the photos  handling time is 1 or 2 days (this is what ""ships within"" means) and transit time is 3 to 7 days excluding sundays via usps  bundle for discounts  take [rm] off 2 items, [rm] off 3 items, [rm] off 4 items etc.  each item is equal to each listing (which may consist of more than 1 product)  our prices are otherwise firm  check out our page! we have maybelline, loreal, nyx, beauty treats, city color, la girl, beauty creations, italia deluxe, contour highlighters, palettes, liquid lipstick etc"
145439,_missing_,20.0,20.0328231456,no f*cks given hoodie***,no fcks given hoodie,"i have black and white, size s,l,xl message me your color and size after you purchase ***please allow 2-3 weeks at most for shipping"
40623,Kendra Scott,35.0,35.0564792838,kendra scott dani earring,kendra scott dani earring,"purple dani earring, with earring card and kendra scott dust bag. never worn-purchased for a wedding and we decided to go with different colors! originally [rm]"
4098,_missing_,4.0,4.00784436023,2pcs eyecat smokey eyeliner stencil tool,2pcs eyecat smokey eyeliner stencil tool,2pcs eyecat smokey eyeliner stencil tool
135373,Sephora,13.0,12.9780247952,occ liptar in technopagan,occ liptar in technopagan,brand new never opened obsessive compulsive cosmetics liptar in technopagan. full sized and comes with mini brush. this is a gorgeous shade! selling because i have two. [rm]+[rm] shipping.
128156,PUMA,12.0,11.979583589,puma sweat shirt,puma sweat shirt,says boys xl but looks like it could be up to a men's m/l
15880,LuLaRoe,18.0,17.9701529534,"lularoe leggings, tc",lularoe leggings tc,"llr leggings, tc size. worn once, washed per llr instructions. no pilling or holes. smoke free home."
134501,_missing_,12.0,11.9795091912,shortsleeve white buttonup/blouse,shortsleeve white buttonup blouse,"shorter length but not crop, great condition, no stains/rips, worn once, size s but can fit m and l, forever21"
127171,_missing_,17.0,16.9716258139,iphone 6/6s rose gold color lumee case,iphone 6 6s rose gold color lumee case,"professional quality lighting. developed by a professional photographer, the led lighting on both the left and right sides of the case gives you a soft and beautiful light for every occasion. features: dimmer button to control the intensity of the lighting output. rechargeable case battery and included micro usb charging cord. long lasting battery that works independently for weeks with normal use and doesn't drain your phone battery. tough, impact resistant plastic. your phone is snug and safe with the lumee case. light at the tip of your fingers. perfect lighting is just a click away with an easy on/off switch. use for selfies, face timing, skype, make-up light, social media like snapchat & instagram-show your best self. also a great utility light for anytime instant access. add to cart proceed to checkout"
100214,Louis Vuitton,38.0,37.9384032977,louie cross over bag,louie cross over bag,no description yet
81337,_missing_,10.0,10.0174314264,50 polymailer trio,50 polymailer trio,"15 - 10x13 poly mailer bags (rose & hot pink) 15 - 7.5x10.5 poly mailer bags (hot pink) 20 - 6x9 poly mailers (pale pink & designer roses) **colors can be changed**   available to add-on, just comment below:   pic 2 - thank you please rate stickers 10/[rm] or 30 /[rm] pic 3 - 2x3 fragile stickers 20 for [rm] **ships no later than next business day monday - saturday (except holidays) - approved by all carriers: usps, ups, fedex, dhl - pressure sensitive self sealing - water & tear resistant - stretchable allowing for overstuffing - not padded - custom listings welcome @mrscoolbreeze price is firm"
66165,_missing_,5.0,5.00953318208,thrasher sticker (black),thrasher sticker black,authentic black thrasher sticker 2in x 6in   please read bio  
143231,Levi's ,18.0,17.9698173866,levi's jeans,levi ' s jeans,"olive green 511 style jeans no flaws, excellent condition"
7063,Nike,14.0,13.9760946459,3 new pairs nike air jordan socks black,3 new pairs nike air jordan socks black,"brand new package of nike air jordan socks. mens size 6-8, women's 6-10. price is firm. no free shipping. i do bundle for shipping discounts."
108391,FOREVER 21,15.0,14.9744039915,forever 21 romper,forever 21 romper,no description yet
148032,Funko,26.0,25.9567300602,funko the walking dead mystery minis twd,funko the walking dead mystery minis twd,walking dead miniatures only opened to verify contents all 5 for [rm] you get darryl's bike (motorcycle) michonne tara barbwire walker and morgan (unmasked) fast shipping let me know if you want original boxes price is fair and firm
126942,American Eagle,12.0,12.0208713054,american eagle outfitters soft & sexy,american eagle outfitters soft sexy,preowned condition loose fit top size medium soft and sexy tee hollister abercrombie pink vs forever 21 xpress bebe h&m
126331,_missing_,10.0,9.98236024394,newborn baby boy socks,newborn baby boy socks,17 pairs of newborn baby boy socks. many were never worn.
697,_missing_,13.0,12.9775353583,diary of a wimpy kids books 7 in total,diary of a wimpy kids books 7 in total,diary of a wimpy kid by jeff kinney two hard cover books and five soft cover books. the soft cover books have some bending in the cover.
37087,_missing_,27.0,26.95502802,lularoe fish leggings,lularoe fish leggings,lularoe black leggings with fish os one size (fits sizes 2-12) brand new smoke free home **ships same day as purchase**
36833,PINK,20.0,20.0338683477,pink new york giants sweatpants,pink new york giants sweatpants,pink new york giants sweatpants. very good condition. size medium.
111344,_missing_,20.0,19.9661709091,kylie birthday edition 6 pc lipstick,kylie birthday edition 6 pc lipstick,"@kylie, birthday edition, chrismas gifts,matte liquid lipstick,lips free shipping + brand new + clearance about the product authentic kylie birthday edition matte liquid lipstick comes with 6 different colors. brand new. 6 mini sizes of kylie's favorite shades packaged in special limited edition gold packaging in honor of kylie's 19th birthday. comes with exposed, dolce k, koko k, candy k, kristen, and leo. made in the u.s.a. no trades. i will ship within 3-4 days, it will take around 7-10 business days to arrive. @kylie, birthday edition, chrismas gifts,matte liquid lipstick"
116105,Wet Seal,14.0,13.9757798043,wet seal midi dress (new),wet seal midi dress new,such a cute dress! bought a few years back and stored for any events but decided it'd about time to sell since it's never been worn except to try on and take photos. still has the tags on it! it hugs your body but it super stretchy and easy to move in. so fancy and simple!
96275,_missing_,11.0,11.0194821606,free shp 4xl black waist trainer cincher,free shp 4xl black waist trainer cincher,"top quality!! 4 spiral steel boned waist training cincher body shaper underbust corset ...3 hooks color:?black/beige condition: 100% brand new material:95% ployester 5% spandex underwear size:s/m/l/xl/2l/3xl/4xl/ 5xl feature:underbust ocassion:party,celebration,wedding,birthday,dinner,show garment care:hand-washing only highlights:4 flexible sprial steel boned sprial?steel?boned?is?more?soft?than?steel?bone"
80094,FOREVER 21,10.0,9.98215117636,forever 21 polka dot crop top,forever 21 polka dot crop top,"black and white polka dot crop top from forever 21, worn twice."
138665,One Clothing,20.0,19.9659244485,bundle for anna,bundle for anna,one clothing halter top & hurley khaki shorts!
32836,Buckle,26.0,25.9561861951,kancan jeans from buckle,kancan jeans from buckle,"ankle skinny jean. size 24s (27"" inseam) worn a few times, small tear at the knee, can't tell when you're wearing them! retails for [rm] open to offers!"
69900,_missing_,11.0,11.0195273829,hollister sadie perfume,hollister sadie perfume,like new only used a couple times. 2.0 ounces. free shipping!
35479,_missing_,21.0,20.9642519173,fashion nova patent leather black heels,fashion nova patent leather black heels,literally worn once for my birthday last month. unfortunately i bought them just a little too big for me.
139238,_missing_,7.0,6.98695806273,iphone privacy tempered screen-read desc,iphone privacy tempered screenread desc,"comment after buying which size you like models available : iphone 6/6s, iphone 6 plus/ 6s plus, iphone 7,iphone 7 plus - 0.33 mm tempered glass protects screen well against scratches and drops. - privacy protection at a specific angle with anti spy coating. screen is only visible to a persons face screen directly. precise laser cut of japanese tempered glass with oleo phobic coating. no bubbles and easy installation due to silicone adhesion. -package includes: 1-pack tempered glass screen protector + alcohol screen cleaner+ dust removal film + installation instructions."
96745,_missing_,10.0,10.0180456009,floral flowy top,floral flowy top,cute flowy top with open back and button closure
59634,_missing_,11.0,11.0197178901,handmade crochet top decorative towel,handmade crochet top decorative towel,"set of two handmade crochet top decorative kitchen towels. made with button top closures for hanging. great gift ideas or nest addition to your kitchen! looks great hanging off stoves, cupboard handled and more! please do not ask to negotiate prices on my handmade items. be happy theme!"
36626,_missing_,16.0,15.9721121448,black gray mesh capri workout leggings,black gray mesh capri workout leggings,"new black & gray print mesh capri workout leggings in a size 3xl, with four way stretch, moisture wicking and flat seams for extra comfort. perfect for the gym, yoga,running, weight lifting or every day wear! sizes available 1xl, 2xl, 3xl."
104394,_missing_,26.0,26.0444041305,nib limited edition sonia kashuk 10pc,nib limited edition sonia kashuk 10pc,nib limited edition sonia kashuk 10pc makeup brush set
49500,_missing_,10.0,10.018111431,keep calm iphone 6/6s case,keep calm iphone 6 6s case,"please make sure your address is correct before ordering!!!! -price is firm any offers will be ignored. -we process and ships(not deliver) orders within 2-3 days. -we use usps with tracking number which takes 2-5 business days to be delivered. -all products we offer are all brand new cases: -does not include phone. speakers: -bluetooth wireless shower speaker -irx4 water resistance -playing time up to 6h -up to 30 feet bluetooth rage chargers: -high quality generic 1m/3ft iphone lightning cable -check out our profile for more iphone acessories such as iphone case, glass screen protector, charging dock, and chargers. -we offer bundle prices. [rm] off each item you bundle with your original purchase, just comment down below which item you want to bundle :) -you can find our profile and all products available by searching up ""rjv & co."" ="
8777,Hollister,16.0,15.9720219543,hollister jeans,hollister jeans,size 5s (w 27 l 29) hollister skinny jeans with distressed look.
45492,_missing_,5.0,5.00989828734,choker,choker,super cute burgundy choker. this one has limited length options. probably will fit most
46854,Nike,13.0,12.9769385409,nike shirt medium,nike shirt medium,like new condition nike shirt with hood. great for an outfit or for working out. 2 yellow and 1 white as well bundle to save on shipping!!
125540,_missing_,20.0,19.9652648616,10 bundle crest pro health toothpaste,10 bundle crest pro health toothpaste,6 toothpaste 4 toothbrush - soft
145981,_missing_,7.0,7.01329422965,iphone 7 plus anti spy screen protector,iphone 7 plus anti spy screen protector,"  brand new     privacy tempered glass screen protector   you will receive (1) privacy screen protector features:   ultra-clear high definition with 99.9% transparency to allow an optimal, natural viewing experience.   9h hardness featuring maximum protection from daily scratches, shocks, bumps and smudge; 2.5d round edge iphone 6s plus, 6 plus screen protector helps it compatible with most cases   easy install screen protector.   strong adhesive can easily adheres itself without any bubbles by one push in the middle of the anti-spy screen protector. shipping: fast n' free 2 day shipping   all orders ship within 24 hours (excluding weekends and holidays)"
145738,_missing_,7.0,6.98671570572,mini cvbs to hdmi,mini cvbs to hdmi,this is a new unused cvbs to hdmi mini av2hdmi up scaler 1080dp with cord and user manuel. this is a universal converter.
72184,_missing_,16.0,15.9717492254,american eagle ripped jeans,american eagle ripped jeans,size 2
60228,_missing_,26.0,25.9548758115,independent trucks,independent trucks,they fit an 8 inch deck
109977,Victoria's Secret,16.0,15.9715589428,2 nwt vs pink s thong panties bundle,2 nwt vs pink s thong panties bundle,"free shipping! 2 brand new with tags, never worn pair of victoria's secret extra low rise seamless thong/tanga panty underwear bundle. these panties makes a bold, fun, comfortable, and sexy statement with the pink logo on the super wide 1-1/2"" waistband. a perfect addition to your lingerie drawer. feel sexy and get rid of panty lines especially with leggings and dresses. a great daily undie or starter thong. thongs are fun, flirty, and a little naughty. live a little, girls. show off that butt ;) retails for [rm] plus tax in stores. why drive out to the store and hope they have style and color you want? i have it available now and will ship to you. color: one pink. one black. size: small sm s|p new victoria's secret pink collection *last photo is only for style reference and not included in this listing. **victoria's secret bag not included. search ""jaybird""or ""jbm"" and your size for my other available listings"
39763,_missing_,14.0,14.0251419934,london fog pink coat,london fog pink coat,pink coat size 6x
73038,_missing_,13.0,12.9765544397,vans slip on shoes - boys 11.5 glow bugs,vans slip on shoes boys 115 glow bugs,little boys size 11.5 vans slip on shoes glow in the dark bugs super cool! excellent preowned condition!
113112,_missing_,14.0,14.0252205424,brown sandals size 8,brown sandals size 8,"i think i've worn these maybe once, if that. they were purchased at shoe station but they're too big for me."
107264,American Eagle,16.0,16.028741845,american eagle jeggings size 12,american eagle jeggings size 12,"super stretch distressed look (specially picture 2, on left front thigh)"
147213,_missing_,18.0,18.0321611632,army combat uniform (acu) pants,army combat uniform acu pants,size large regular (36-30)
100485,Nike,56.0,56.0964892365,women's roshe one br,women ' s roshe one br,brand new size 11
89387,_missing_,26.0,26.0457350235,pet carrier,pet carrier,"leather pet carrier never been used bought from petco, originally paid 50"
67761,_missing_,5.0,4.98984989011,1 x quality golecha black henna cone,1 x quality golecha black henna cone,"welcome and thanks for visiting my store. unbeatable wholesale prices!!! size 25 gms no chemicals, no ppd, no ammonia clinically tested all of my henna are personally tested by me and are safe to use. all of my henna are stored in cool and dark room for freshness. every batch i purchase from the mfc directly in india and are usa customs & fda approved for considering safety for my customers. beware of duplicate hennas in the market. every henna order is handled with care and packed securely with bubble wrap. all henna are clinically tested, no ppd & no ammonia. all golecha henna lasts 7-10 days with care. all brown henna lasts 2-3 weeks. enjoy your temporary henna tattoo. please rate me fairly after you receive your order. i appreciate all ""great "" feedbacks. if there is any concerns please contact me first for fast resolution before leaving me any other feedbacks. instructions on how to use henna cone will be mailed after you purchase from me with your order."
114981,American Boy & Girl,20.0,19.9644647712,new ag bitty baby/twin sunny fun outfit,new ag bitty baby twin sunny fun outfit,"this is for a brand new american girl bitty baby/twin sunny fun outfit. it will come packaged as in the last photo. it is from a smoke free home. **price is firm, but i am happy to bundle to save on shipping, if you are interested. thank you for looking at my items and enjoy shopping."
95597,PANDORA,25.0,24.9559381763,pandora disney minnie headband dangle ch,pandora disney minnie headband dangle ch,"pandora disney minnie headband dangle charm fully stamped- pandora, disney, s925, ale"
24535,Nike,20.0,19.964389306,nike hoodie,nike hoodie,"charcoal grey. size men's medium. only been worn a handful of times, still in perfect condition"
40006,DKNY,14.0,13.9745157958,dkny size 10 capri pants,dkny size 10 capri pants,"great condition, rolled and sewed at the bottoms, capri pants worn a handful of times."
26288,Too Faced,20.0,19.9642950199,too faced eyeshadow,too faced eyeshadow,brand new no flaws
67499,_missing_,5.0,5.01022462302,50 thanks a minion!,50 thanks a minion,"  prior to purchasing: please don't forget to read my profile for shipping info, prices and schedule. i update often to keep you informed at all times :)   matte label size 1"" x 2 5/8""   comment to mix n match      get labeled    check out my other listings for more rate me, stickers, labels, tracking, shipping, stationery, supplies, thank you cards"
70149,_missing_,8.0,8.01533935574,nike lanyard free shipping - purple,nike lanyard free shipping purple,"brand new, fast shipping from usa quick release buckle detachable one sided heat transfer printed good for school, work, id card, phone, camera carry message us if you want it on a different color.... we ship within 24 hours...."
140529,Billabong,19.0,19.0341589338,billabong backpack,billabong backpack,"like new, some marks on the inside, can most likely be washed out"
14295,_missing_,8.0,8.01537535554,new bluetooth earphone with mic,new bluetooth earphone with mic,brand new in box retails at 29.99 easy fit in your ears comfortably it has the mic also slim and sleek designs
59356,Ed Hardy,7.0,7.01367925573,ed hardy vest,ed hardy vest,"fair condition. ed hardy vest. size medium bundle and save $! for every one bundled item , a free item gets thrown in! (for example, you bundle three things together, you get three gifts !!) i give amazing bundle deals. don't be afraid to ask!"
38361,_missing_,29.0,29.051315009,lularoe os hidden unicorn leggings.,lularoe os hidden unicorn leggings,"like new, never worn, washed once per llr standards, hung to dry. these have a dark plum background! :)"
81549,_missing_,12.0,12.0223350123,bundle 3d mascara & 2 eyeliner stencils,bundle 3d mascara 2 eyeliner stencils,set of 2 eye stencils smokey & cat eye 3d fiber lash black mascara set includes: 1 smokey eye stencil 1 cat eye stencil reusable 1 set for [rm] 2 set for [rm] add an eyebrow stencil set for [rm] also liquid pen eyeliners available and eyebrow pencils too add an amazing finish to your contour look ; ) new in box qibest set fiberlash mascara includes 1 mascara tube & 1 fiber tube smudge and waterproof great product less expensive than younique saving you money 1 box for [rm] 2 boxes for [rm] price is firm (please don't make any offers) ( i only give discounts on bundles)
144589,_missing_,6.0,6.01208145824,32ft warm white !,32ft warm white,no description yet
110823,_missing_,39.0,38.9310386402,lularoe lindsay kimono small floral nwt,lularoe lindsay kimono small floral nwt,brand new with tags attached. gorgeous floral print!!
109081,_missing_,10.0,10.0190662267,6 matte nude l quid lipgloss.,6 matte nude l quid lipgloss,madly matte lip gloss each of the 6 gorgeous shades of madly matte lip gloss provides rich color in a matte finish for all day wear without drying. it goes on as a highly pigmented liquid and dries to a smooth matte finish. lips are colored in velvety perfection that lasts. so grab 6 and go! you're off to a smooth start with madly matte lip gloss from kleancolor package include : * polignac *azalea pink * peach blossom * mauve orchid *rosette * dusty rose *****free shipping *****
79586,Urban Decay,35.0,35.0624434687,urban decay - naked ultimate basics,urban decay naked ultimate basics,urban decay - naked ultimate basics 100% authentic new and unused original price: [rm] shipping and price are final
49830,Charlotte Russe,13.0,13.0243500045,plus size charlotte russe,plus size charlotte russe,size 3x. still has tags!
67507,Nike,37.0,36.933975907,size 14 nike kobe mentality,size 14 nike kobe mentality,size 14 nike kobe mentality wore them 4 times
25576,_missing_,5.0,4.98956011678,earrings! barbie pink lips,earrings barbie pink lips,barbie pink lips earrings! super cute!
106226,Hollister,16.0,16.0297962488,hollister bright pink vest sz small,hollister bright pink vest sz small,hooded zip up vest barely worn excellent condition
57822,Sephora,19.0,19.0350915389,amika hair bundle,amika hair bundle,"please read first! perk up dry shampoo, silken up dry conditioner- dry cleanse/condition to refresh and revive hair. nourishing mask- intense conditioning and repair. travel sizes.   if you wish to purchase more than one item from me, let me know and i will bundle together for you!   no free shipping"
134410,Benefit,15.0,14.9718853032,benefit box o' blush,benefit box o ' blush,benefit cosmetics box o' blush in the shade coralista. beautiful shade for spring! used 3-5 times. sanitized. authentic
105327,_missing_,39.0,38.9296789985,free ship tc lularoe bears leggings,free ship tc lularoe bears leggings,brand new never worn smoke free home price includes shipping tag and bag present
105526,_missing_,19.0,18.9648092196,nwt fabletics kastos capris - sz m,nwt fabletics kastos capris sz m,nwt fabletics kastos capris - sz m
36645,_missing_,14.0,14.0264449295,3t band shirts,3t band shirts,both thin light weight shirts sublime [rm] smashing pumpkins [rm] or both for [rm]
74554,_missing_,11.0,10.9788136415,men's rocawear shirt -black/red/white xl,men ' s rocawear shirt black red white xl,no description yet
107036,_missing_,9.0,9.01769816522,magnetic earings,magnetic earings,2 pcs unisex crystal clear stone earrings size 6mm all items will be shipped within 1 to 2 business day
16956,Gap,12.0,12.0230199988,girls gap jacket,girls gap jacket,no description yet
9447,Victoria's Secret,34.0,33.9380022256,new med vs pink campus tee cheetah shirt,new med vs pink campus tee cheetah shirt,"new medium victoria secret pink campus long tee shirt with leopard /cheetah logo print. ^^^prices are 100% firm, never free ship^^^"
35765,Physicians Formula,10.0,9.98046807509,physicians formula butter bronzer,physicians formula butter bronzer,"new free shipping firm price description ultra-luxurious bronzer, infused with murumuru butter, delivers a radiant brazilian goddess glow! moisturizing wonder features ultra-refined pearl and soft-focus pigments that smooth skin texture, brighten skin tone and deliver a gorgeous bronze finish. ultra-rich bronzer formula instantly melts into skin, sealing-in moisture to deliver instant and lasting hydration. incredibly creamy and soft texture combines the best features of a powder and cream bronzer, to deliver a lit-from-within tropical glow unlike any other. infused with a powerful blend of murumuru butter, cupuacu butter and tucuma butter, from the lush and nutrient-rich amazon. packed with essential fatty acids and pro-vitamins that soften, condition and moisturize skin, leaving it silky soft. featuring unique sponge applicator specially designed to be used with creamy bronzer."
7058,VTech,10.0,9.98044647599,toys for toddlers,toys for toddlers,an electronic bunny and dog
135563,Ralph Lauren,14.0,14.0267216711,baby girl ralph lauren shoes,baby girl ralph lauren shoes,size:1
134863,Kendra Scott,55.0,54.9003604318,gold white drusy kendra scott elisa,gold white drusy kendra scott elisa,"like new condition. comes with box, tag, and dust bag."
90891,_missing_,14.0,13.9733006359,memory foam shoes,memory foam shoes,from a smoke and pet free home no free shipping these are like the sketchers go walk
16419,Diamond Supply Co.,24.0,24.0446213707,diamond supply co sweatshirt,diamond supply co sweatshirt,"bought brand new from pacsun for [rm] and worn very few times. like new, minus 2 very small stains that are only visible up close (on the top right side of the diamond on the front). it is a men's medium but the size is definitely unisex. i normally wear a medium in unisex t-shirts and it is a perfect relaxed fit on me. from a clean, smoke free home! {price is firm / no returns please}"
61545,patagonia,35.0,35.0643848607,patagonia pull over,patagonia pull over,size women's l excellent used condition dark teal color with purple pocket smoke & pet free home
60030,Charlotte Russe,14.0,14.0268448404,cowgirl boots,cowgirl boots,light brown cow girl boot/heels size 6-6.5 some damage
146077,_missing_,18.0,18.0340266879,reserved for uyen,reserved for uyen,no description yet
66295,_missing_,24.0,24.0447755385,cassitys big book bundle :),cassitys big book bundle,-missing -escaping the giant wave -the big one-oh -still waters -a room on lorelei street -my sister the vampire -morning girl -beaten -out of the dust -promises to the dead
46275,Gillette,10.0,9.98030964715,gillette venus snap razors,gillette venus snap razors,new in package
139283,Express,10.0,10.0198147264,cheetah flip flops,cheetah flip flops,cheetah print flip flops from express goes between big toe buckle sides good condition bottoms in good condition
62358,Disney,8.0,7.98375741634,(l) long sleeve shirt,l long sleeve shirt,"great condition (l) disney tim burtons the nightmare before christmas black long sleeve shirt. has a layered look. jack skellington on the front although this is a (l) it would fit a (m) better no stains, rips or holes"
121211,Soffe,6.0,6.01265868049,wvu shorts,wvu shorts,no description yet
14651,_missing_,22.0,22.0416357423,chocolate eyeshadow,chocolate eyeshadow,"@chocolate bon bons free shipping + brand new + clearance about the product new release too faced chocolate bon bons palette 16 heart shaped eyeshadows - matte & shimmer - brights & neutrals w/ anti oxidant-rich cocoa powder includes a how to guide made in the usa i will ship within 3-4 days, it will take around 7-10 business days to arrive. @ too faced ,chocolate bon bons, eyeshadow"
75464,Tarte,21.0,21.0398304453,tarte foundation,tarte foundation,brand new in box! color is medium beige! most popular foundation in sephora!
40788,Nintendo,12.0,12.023595728,the simpson's hit and run,the simpson ' s hit and run,"disk has some minor scratches, in working condition. box is in good condition."
135050,Jennifer Lopez,26.0,25.9510311436,jlo boots,jlo boots,black and sparkly jennifer lopez boots. worn once originally [rm]
59321,The Children's Place,16.0,16.0309090692,for go cards! 6/6x lot,for go cards 6 6x lot,"bundle of new or like new girls 6/6x clothes. this includes: * 3 nwt leggings- black, jean colored (but not actual jean material), and flower print * 1 nwt disney frozen elsa long sleeve shirt with hood * 1 like new shopkins long sleeve shirt no hood * 2 nwot long sleeve shirts from the children's place- size is 7/8 but they run small and my daughter won't wear them because they are too tight, compared with the frozen shirt the sizes are the same. thank you!"
130634,_missing_,8.0,7.98362173527,i love h81 sweater dress or top,i love h81 sweater dress or top,no description yet
60825,Apple,124.0,123.772496911,ipad mini  16gb ,ipad mini 16gb,"white and silver, wi-fi, charger and adapter."
79026,bareMinerals,17.0,16.9671626509,make up bundle,make up bundle,"mixed set of make up and nail polish. 3 foundations/primers- colormates and bare minerals (1 new in package other 2 used slightly ) 2 nail polishes - wet n wild & kylie (1 new other used once) 6 assorted sized brushes- wet n wild, e.l.f. & bare minerals (some new some slightly used) 1 eye color cream - mary kay (new) eyeshadows - 1 brand new gray sparkly & other is a bare minerals set of 7 different colored eyeshadows. ranging from dark brown to light skin color. some bare mineral eyeshadows used and some still new. comes in bare minerals box as well!"
91132,_missing_,45.0,44.9159863905,rodan + fields redefine triple defense,rodan fields redefine triple defense,"rodan and fields redefine triple defense treatment am cream, new and sealed. exp 10/18. price is firm but i will pay for shipping. enjoy!"
79761,Smashbox,12.0,12.0238068491,smashbox makeup,smashbox makeup,"receive 3 jenna hipp blushes, smashbox camera ready cc cream, rimmel lodon eyeshadow and clinique light glow powder. free shipping! will bundle with other listing"
76613,_missing_,59.0,59.1099113174,buttery soft john fluevog platform boots,buttery soft john fluevog platform boots,"size 8.5 super sexy, really rare, gorgeous on course boot luxurious leather so soft leeward triangular heel knee high john fluevog boots don't miss out on the opportunity to own these one of a kind designer originals make a statement you're worth it!"
26391,Nike,13.0,12.9743843813,nike sports bra,nike sports bra,girls sports bra. brand new!
32958,Nike,19.0,19.0366748764,nike jordan boys tshirts,nike jordan boys tshirts,new with tag air jordan nike boys size 7 new with tag jordan 4t
124735,Starter,29.0,28.9450324843,vintage pro line packers windbreaker,vintage pro line packers windbreaker,"vintage pro line starter green bay packers windbreaker size men's large 7/10 condition, no flaws just wear feel free to offer! retro, nike, adidas, yeezy, jordan"
32602,_missing_,10.0,9.97980355405,1pcs dominic toretto's cross necklace ar,1pcs dominic toretto ' s cross necklace ar,"-free shipping + new condition the fast and furious crystal cross men necklaces & pendants silver color maxi steampunk collares vintage statement necklace sometime the best finishing touch is one you never take off and we created this piece exactly that in mind.timeless jewelry is perfect for everyday wear and special occasions alike. this stainiless steel necklace is strung with a large cross pendant encrusted with beautiful cz diamonds which will sure makes you stand out.we love this religious necklace that's a gleaming symbol of faith choose the necklace for yourself,your loved family or friends.a lovely jewelry box ready for gift. jewelry & accessories,necklace & pendance,pendant necklace,cross necklace,fast and furious pendant,dominic toretto cross men's necklace please feel free to contact us with any questions! ^_^"
47417,ALDO,21.0,20.9594900196,aldo wrap wedge womens wedge sandals 37,aldo wrap wedge womens wedge sandals 37,no description yet
11172,_missing_,5.0,5.01107020968,spongebob ty beanie,spongebob ty beanie,this is spongebob ty beanie it is in good shape.. perfect stocking stuffer
30162,Under Armour,12.0,11.9760256261,men's under armour fitted shirt,men ' s under armour fitted shirt,blue with green and black on the sides men's fitted shirt size xl
